Molecular Weight,LogP,Ring Count,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticRings,TPSA,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumValenceElectrons,NumRotatableBonds,NumRadicalElectrons,activity
307.08782902400003,3.6953600000000026,2.0,0.0,0.0,2.0,68.53999999999999,1.0,5.0,5.0,1.0,112.0,4.0,0.0,1
350.174275944,3.972900000000002,4.0,0.0,1.0,3.0,68.3,2.0,6.0,6.0,2.0,134.0,6.0,0.0,1
389.017179684,4.5393000000000026,4.0,0.0,0.0,4.0,69.63,0.0,6.0,8.0,0.0,126.0,5.0,0.0,1
415.12592455199996,4.465460000000004,4.0,1.0,0.0,3.0,42.980000000000004,1.0,4.0,4.0,1.0,138.0,4.0,0.0,1
471.98169118,3.6559000000000017,3.0,0.0,0.0,3.0,100.11,3.0,8.0,8.0,2.0,142.0,7.0,0.0,1
306.148061196,3.2100000000000017,4.0,0.0,1.0,3.0,50.28,1.0,5.0,5.0,1.0,116.0,3.0,0.0,1
371.06332429599996,3.9449200000000024,2.0,0.0,0.0,2.0,53.49,2.0,4.0,3.0,2.0,118.0,6.0,0.0,1
394.283157696,2.7445000000000004,5.0,4.0,1.0,0.0,62.24000000000001,1.0,6.0,5.0,1.0,160.0,8.0,0.0,1
409.0620082,4.780200000000003,3.0,0.0,0.0,3.0,95.74000000000001,0.0,7.0,7.0,0.0,146.0,7.0,0.0,1
314.145284324,3.841140000000002,2.0,0.0,0.0,2.0,33.29,2.0,3.0,2.0,2.0,116.0,5.0,0.0,1
239.007470528,2.2560000000000002,2.0,0.0,0.0,2.0,47.03,0.0,3.0,4.0,0.0,78.0,3.0,0.0,1
347.17798142000004,3.603220000000002,2.0,0.0,0.0,2.0,71.96000000000001,2.0,6.0,7.0,2.0,130.0,9.0,0.0,1
359.174610292,2.5378,5.0,0.0,1.0,4.0,53.74,0.0,6.0,6.0,0.0,136.0,2.0,0.0,1
426.17256169199993,3.3366000000000016,3.0,0.0,0.0,3.0,78.27000000000001,1.0,7.0,7.0,1.0,158.0,11.0,0.0,1
312.206244768,3.345720000000002,3.0,0.0,1.0,2.0,65.97,2.0,6.0,6.0,2.0,122.0,6.0,0.0,1
301.11479271999997,2.5009000000000006,2.0,0.0,1.0,1.0,46.61000000000001,0.0,4.0,3.0,0.0,112.0,3.0,0.0,1
377.246712612,4.435900000000005,4.0,1.0,1.0,2.0,35.580000000000005,1.0,4.0,2.0,1.0,148.0,4.0,0.0,1
358.059897936,2.6224000000000007,2.0,0.0,0.0,2.0,75.27,2.0,5.0,3.0,2.0,128.0,5.0,0.0,1
417.16233135600004,4.979100000000004,5.0,1.0,0.0,4.0,76.46000000000001,1.0,6.0,6.0,1.0,152.0,5.0,0.0,1
458.106705896,3.8559000000000028,3.0,0.0,0.0,3.0,75.71000000000001,1.0,6.0,4.0,1.0,162.0,9.0,0.0,1
390.070799056,3.415820000000002,3.0,0.0,0.0,3.0,85.35999999999999,1.0,6.0,6.0,1.0,136.0,6.0,0.0,1
492.18879570800004,1.0806199999999997,4.0,0.0,2.0,2.0,111.17,1.0,11.0,10.0,1.0,184.0,9.0,0.0,1
288.183778008,3.295700000000002,2.0,0.0,1.0,1.0,49.410000000000004,1.0,4.0,2.0,1.0,114.0,3.0,0.0,1
418.10956302,4.249100000000003,3.0,0.0,1.0,2.0,76.66,2.0,6.0,4.0,2.0,152.0,6.0,0.0,1
284.096105876,2.733100000000001,2.0,0.0,0.0,2.0,72.19,3.0,4.0,3.0,2.0,106.0,5.0,0.0,1
320.995948508,4.569500000000002,3.0,0.0,1.0,2.0,51.8,0.0,4.0,4.0,0.0,106.0,2.0,0.0,1
333.184112356,4.541700000000004,4.0,0.0,1.0,3.0,38.25000000000001,0.0,4.0,4.0,0.0,128.0,3.0,0.0,1
359.13822478400004,4.135480000000004,4.0,0.0,1.0,3.0,98.85,1.0,7.0,5.0,1.0,134.0,4.0,0.0,1
372.122240372,4.059500000000002,4.0,0.0,0.0,4.0,90.14,1.0,7.0,6.0,1.0,138.0,5.0,0.0,1
394.13848469199996,4.591300000000004,2.0,0.0,0.0,2.0,66.48,1.0,5.0,4.0,1.0,142.0,10.0,0.0,1
326.126657056,3.480520000000002,3.0,0.0,0.0,3.0,87.60000000000001,3.0,6.0,5.0,3.0,124.0,4.0,0.0,1
319.124214532,4.046400000000003,2.0,0.0,0.0,2.0,39.72,1.0,4.0,5.0,1.0,118.0,7.0,0.0,1
297.147726848,3.582300000000002,3.0,0.0,0.0,3.0,59.17,2.0,5.0,4.0,2.0,114.0,6.0,0.0,1
338.09543718,3.307100000000002,3.0,1.0,0.0,2.0,60.440000000000005,0.0,4.0,4.0,0.0,126.0,4.0,0.0,1
350.115423676,3.1766000000000023,3.0,1.0,0.0,2.0,69.67,0.0,5.0,5.0,0.0,132.0,5.0,0.0,1
317.010641324,3.7954000000000017,3.0,0.0,0.0,3.0,112.31,0.0,8.0,7.0,0.0,110.0,4.0,0.0,1
279.071785036,4.985900000000003,3.0,0.0,0.0,3.0,25.5,0.0,2.0,3.0,1.0,98.0,3.0,0.0,1
434.13117105599997,3.041800000000002,3.0,0.0,1.0,2.0,92.78,1.0,7.0,5.0,1.0,160.0,6.0,0.0,1
396.07106933599994,3.518500000000002,3.0,0.0,1.0,2.0,66.48,1.0,5.0,3.0,1.0,138.0,4.0,0.0,1
491.16455512000005,3.678600000000002,4.0,1.0,1.0,2.0,78.94999999999999,1.0,7.0,5.0,1.0,178.0,7.0,0.0,1
483.138340372,4.268600000000004,4.0,0.0,1.0,3.0,60.93000000000001,0.0,6.0,4.0,0.0,172.0,6.0,0.0,1
531.1827920279999,5.044940000000004,4.0,0.0,0.0,4.0,108.72,2.0,8.0,5.0,2.0,196.0,9.0,0.0,1
459.95846750400005,4.024300000000003,3.0,0.0,1.0,2.0,66.48,1.0,5.0,5.0,1.0,134.0,5.0,0.0,1
487.21409215600005,2.0055999999999994,4.0,0.0,2.0,2.0,90.39,1.0,8.0,6.0,1.0,184.0,9.0,0.0,1
376.050476124,2.7615000000000007,2.0,0.0,0.0,2.0,75.27,2.0,5.0,3.0,2.0,134.0,5.0,0.0,1
280.167459248,1.9624,2.0,1.0,1.0,0.0,66.76,2.0,4.0,4.0,2.0,112.0,0.0,0.0,1
386.176105784,3.3906000000000027,4.0,1.0,1.0,2.0,35.940000000000005,1.0,4.0,4.0,1.0,144.0,6.0,0.0,1
292.099396752,1.8207,2.0,0.0,0.0,2.0,96.28,4.0,6.0,7.0,2.0,106.0,6.0,0.0,1
382.22564282,2.745800000000002,4.0,1.0,1.0,2.0,45.17,1.0,5.0,5.0,1.0,150.0,7.0,0.0,1
408.20246276399996,4.475800000000004,3.0,0.0,1.0,2.0,24.94,0.0,4.0,4.0,0.0,158.0,6.0,0.0,1
304.25146364399995,3.7832000000000026,2.0,0.0,1.0,1.0,15.71,0.0,3.0,3.0,0.0,124.0,9.0,0.0,1
252.101111004,2.3379000000000003,3.0,0.0,0.0,3.0,52.83,0.0,5.0,5.0,0.0,94.0,3.0,0.0,1
234.100442308,1.0652999999999997,1.0,0.0,0.0,1.0,81.41999999999999,3.0,5.0,3.0,2.0,90.0,5.0,0.0,1
384.111006992,4.771700000000004,4.0,0.0,1.0,3.0,83.67999999999999,1.0,6.0,4.0,1.0,142.0,4.0,0.0,1
369.24162723200004,4.551820000000004,3.0,1.0,0.0,2.0,63.99,1.0,5.0,4.0,1.0,146.0,7.0,0.0,1
317.108564468,3.8641200000000024,3.0,1.0,0.0,2.0,59.160000000000004,1.0,4.0,4.0,1.0,116.0,4.0,0.0,1
416.221226136,3.7513400000000026,5.0,0.0,2.0,3.0,50.60000000000001,0.0,6.0,5.0,0.0,160.0,4.0,0.0,1
488.17295561599997,2.9129200000000006,3.0,0.0,0.0,3.0,111.99000000000002,1.0,10.0,9.0,1.0,182.0,9.0,0.0,1
257.189197736,4.402200000000003,2.0,0.0,0.0,2.0,37.81,1.0,3.0,3.0,1.0,102.0,8.0,0.0,1
262.095356928,0.7700000000000002,2.0,0.0,1.0,1.0,79.2,1.0,6.0,5.0,1.0,100.0,2.0,0.0,1
452.050063612,3.905000000000002,4.0,1.0,0.0,3.0,101.89999999999998,1.0,7.0,7.0,1.0,156.0,5.0,0.0,1
439.19296278800005,4.149600000000003,4.0,0.0,2.0,2.0,61.88,1.0,6.0,5.0,1.0,164.0,5.0,0.0,1
446.945481504,4.873220000000004,3.0,2.0,0.0,1.0,46.5,0.0,3.0,2.0,0.0,134.0,6.0,0.0,1
370.13511356400005,5.535100000000004,3.0,0.0,0.0,3.0,54.71,1.0,5.0,4.0,1.0,136.0,7.0,0.0,1
362.1264407,3.546800000000002,3.0,0.0,1.0,2.0,23.550000000000004,0.0,3.0,3.0,0.0,132.0,5.0,0.0,1
328.160934388,5.675900000000004,3.0,1.0,0.0,2.0,32.34,1.0,3.0,2.0,1.0,122.0,4.0,0.0,1
358.171499072,5.684500000000005,3.0,1.0,0.0,2.0,41.57,1.0,4.0,3.0,1.0,134.0,5.0,0.0,1
301.167793596,3.8369000000000026,2.0,0.0,0.0,2.0,51.46,1.0,4.0,3.0,1.0,118.0,7.0,0.0,1
440.213363884,3.7097000000000033,4.0,0.0,2.0,2.0,57.690000000000005,0.0,5.0,3.0,0.0,166.0,6.0,0.0,1
390.124942804,3.394800000000002,2.0,0.0,0.0,2.0,86.75,1.0,7.0,7.0,1.0,144.0,8.0,0.0,1
319.077933036,4.543700000000001,4.0,0.0,0.0,4.0,57.78,2.0,4.0,3.0,2.0,112.0,3.0,0.0,1
371.163376912,4.124220000000003,4.0,0.0,0.0,4.0,56.15,1.0,5.0,5.0,1.0,140.0,5.0,0.0,1
330.148061196,4.055780000000002,4.0,0.0,1.0,3.0,87.72,3.0,5.0,4.0,2.0,124.0,2.0,0.0,1
393.184112356,4.429520000000004,5.0,0.0,2.0,3.0,44.7,1.0,4.0,3.0,1.0,148.0,3.0,0.0,1
472.163436488,4.365600000000002,5.0,0.0,2.0,3.0,95.12,2.0,8.0,6.0,2.0,178.0,7.0,0.0,1
362.054755068,5.790900000000004,4.0,0.0,0.0,4.0,41.99,1.0,3.0,4.0,1.0,122.0,4.0,0.0,1
318.148061196,3.185500000000001,3.0,0.0,0.0,3.0,66.38,2.0,5.0,4.0,2.0,120.0,5.0,0.0,1
370.045293428,4.304800000000003,4.0,1.0,0.0,3.0,64.35,0.0,4.0,4.0,0.0,134.0,2.0,0.0,1
498.16455303199996,3.952300000000003,3.0,0.0,1.0,2.0,73.91,2.0,7.0,5.0,2.0,184.0,8.0,0.0,1
476.1129961280001,3.262100000000002,4.0,0.0,1.0,3.0,82.61,1.0,7.0,5.0,1.0,172.0,5.0,0.0,1
373.109627088,1.6548399999999996,3.0,0.0,0.0,3.0,90.17000000000002,1.0,7.0,6.0,1.0,136.0,3.0,0.0,1
460.214426504,2.4729399999999995,4.0,0.0,2.0,2.0,95.75,1.0,8.0,6.0,1.0,174.0,6.0,0.0,1
475.133254992,4.075900000000003,3.0,0.0,0.0,3.0,73.66000000000003,0.0,7.0,7.0,0.0,170.0,9.0,0.0,1
455.1627252800001,1.9722999999999997,5.0,0.0,2.0,3.0,99.85,0.0,9.0,7.0,0.0,168.0,4.0,0.0,1
405.2086128520001,4.120990000000003,3.0,0.0,1.0,2.0,59.49,1.0,6.0,6.0,1.0,154.0,8.0,0.0,1
406.14634694399996,3.0914800000000016,4.0,0.0,1.0,3.0,71.15,0.0,6.0,7.0,0.0,148.0,6.0,0.0,1
341.11825656,4.816500000000004,3.0,0.0,0.0,3.0,45.730000000000004,1.0,3.0,3.0,1.0,124.0,6.0,0.0,1
437.053769088,3.405800000000002,4.0,0.0,1.0,3.0,88.6,1.0,7.0,7.0,1.0,148.0,5.0,0.0,1
374.17427594400004,4.977500000000004,4.0,0.0,0.0,4.0,71.68,2.0,6.0,6.0,2.0,142.0,5.0,0.0,1
418.11648629599995,3.8950000000000022,4.0,0.0,0.0,4.0,114.27,2.0,8.0,6.0,2.0,156.0,6.0,0.0,1
444.183126376,2.9044000000000016,4.0,0.0,2.0,2.0,84.74,0.0,8.0,7.0,0.0,166.0,5.0,0.0,1
381.151097976,3.441740000000002,3.0,0.0,0.0,3.0,63.99,1.0,5.0,5.0,1.0,140.0,6.0,0.0,1
419.09511989599997,3.0798000000000014,3.0,0.0,1.0,2.0,110.57000000000001,2.0,8.0,6.0,2.0,152.0,6.0,0.0,1
343.15320615199994,2.6027200000000006,2.0,0.0,0.0,2.0,82.45,1.0,7.0,7.0,1.0,132.0,7.0,0.0,1
228.16264864,3.590200000000002,3.0,1.0,0.0,2.0,27.82,2.0,2.0,1.0,2.0,90.0,3.0,0.0,1
446.17764707199996,3.2904000000000018,5.0,0.0,1.0,4.0,68.44,2.0,6.0,5.0,2.0,164.0,6.0,0.0,1
220.084792244,0.6752,1.0,0.0,0.0,1.0,81.41999999999999,3.0,5.0,3.0,2.0,84.0,4.0,0.0,1
379.09906240400005,3.3110000000000017,5.0,1.0,0.0,4.0,76.61000000000001,1.0,6.0,6.0,1.0,136.0,3.0,0.0,1
188.058577496,1.9268999999999998,2.0,0.0,0.0,2.0,55.13,1.0,4.0,3.0,1.0,70.0,2.0,0.0,1
361.1426414680001,2.7672000000000008,4.0,0.0,0.0,4.0,72.69999999999999,1.0,6.0,5.0,1.0,136.0,5.0,0.0,1
389.11423379999997,2.630000000000001,3.0,0.0,0.0,3.0,81.92999999999999,1.0,7.0,6.0,1.0,142.0,7.0,0.0,1
457.11299821600005,4.2264000000000035,4.0,0.0,1.0,3.0,81.5,0.0,7.0,8.0,0.0,162.0,6.0,0.0,1
391.135447912,4.214220000000004,5.0,0.0,1.0,4.0,57.010000000000005,0.0,5.0,6.0,0.0,142.0,2.0,0.0,1
412.09153449999997,3.8411200000000028,4.0,0.0,1.0,3.0,57.690000000000005,0.0,5.0,4.0,0.0,144.0,5.0,0.0,1
410.166413692,3.7317000000000027,5.0,2.0,1.0,2.0,66.48,1.0,5.0,3.0,1.0,152.0,4.0,0.0,1
446.108247184,3.1294000000000013,4.0,0.0,1.0,3.0,101.49000000000001,1.0,8.0,7.0,1.0,158.0,6.0,0.0,1
487.2150311320001,3.0452000000000012,4.0,0.0,2.0,2.0,59.13000000000001,1.0,7.0,4.0,1.0,182.0,9.0,0.0,1
347.120068128,4.176400000000004,3.0,0.0,1.0,2.0,35.580000000000005,1.0,4.0,2.0,1.0,126.0,3.0,0.0,1
463.0856361039999,3.896600000000003,3.0,0.0,0.0,3.0,94.83999999999999,1.0,7.0,6.0,1.0,164.0,9.0,0.0,1
347.056050228,3.4986400000000017,3.0,0.0,1.0,2.0,77.77,1.0,6.0,6.0,1.0,124.0,4.0,0.0,1
346.21574683200004,4.135620000000003,4.0,0.0,1.0,3.0,32.260000000000005,0.0,4.0,4.0,0.0,134.0,3.0,0.0,1
355.121986276,4.119500000000003,3.0,0.0,1.0,2.0,57.120000000000005,0.0,5.0,5.0,0.0,134.0,6.0,0.0,1
281.10519334,3.9353000000000025,3.0,0.0,0.0,3.0,51.47,1.0,4.0,4.0,1.0,106.0,4.0,0.0,1
329.22235458809,2.990920000000002,3.0,1.0,0.0,2.0,38.269999999999996,1.0,4.0,3.0,1.0,130.0,7.0,0.0,1
347.20090529199996,4.362400000000003,2.0,0.0,0.0,2.0,57.510000000000005,2.0,5.0,3.0,2.0,136.0,9.0,0.0,1
360.06023437199997,3.0698000000000016,3.0,0.0,1.0,2.0,75.6,1.0,5.0,4.0,1.0,124.0,4.0,0.0,1
340.12454887999996,3.8400000000000034,3.0,0.0,0.0,3.0,46.75,1.0,4.0,5.0,1.0,124.0,6.0,0.0,1
294.17321332399996,3.241100000000002,3.0,0.0,1.0,2.0,41.13,2.0,3.0,2.0,2.0,114.0,2.0,0.0,1
332.155849008,3.335300000000002,2.0,0.0,0.0,2.0,59.06,1.0,4.0,3.0,1.0,124.0,9.0,0.0,1
311.064985404,3.4881800000000025,2.0,0.0,0.0,2.0,66.4,2.0,4.0,4.0,2.0,108.0,3.0,0.0,1
404.213363884,3.2787200000000016,6.0,4.0,1.0,1.0,49.85000000000001,0.0,5.0,4.0,0.0,154.0,4.0,0.0,1
439.319877552,4.018700000000003,4.0,1.0,2.0,1.0,52.650000000000006,1.0,5.0,3.0,1.0,176.0,8.0,0.0,1
495.110021012,2.5296000000000003,4.0,0.0,1.0,3.0,133.26,1.0,10.0,10.0,1.0,180.0,6.0,0.0,1
494.1260054239999,3.1881000000000013,3.0,0.0,0.0,3.0,154.16000000000003,4.0,10.0,8.0,4.0,180.0,10.0,0.0,1
433.01123558,4.4471000000000025,4.0,0.0,0.0,4.0,84.66,0.0,6.0,7.0,0.0,144.0,4.0,0.0,1
407.049729264,3.2410000000000023,3.0,0.0,0.0,3.0,93.89000000000001,0.0,7.0,7.0,0.0,142.0,5.0,0.0,1
316.160934388,5.389300000000005,2.0,0.0,0.0,2.0,32.34,1.0,3.0,2.0,1.0,118.0,6.0,0.0,1
329.210327104,4.223300000000003,2.0,0.0,0.0,2.0,57.510000000000005,2.0,5.0,3.0,2.0,130.0,9.0,0.0,1
497.16205658399997,2.2828999999999997,5.0,0.0,2.0,3.0,106.93999999999998,1.0,9.0,7.0,1.0,184.0,5.0,0.0,1
440.17697837599997,4.579120000000004,4.0,1.0,0.0,3.0,79.62,1.0,6.0,4.0,1.0,164.0,6.0,0.0,1
498.18245767999997,3.9776200000000035,5.0,0.0,2.0,3.0,98.08,1.0,8.0,6.0,1.0,186.0,5.0,0.0,1
425.09330832800003,2.6739200000000016,3.0,1.0,0.0,2.0,106.94,0.0,7.0,6.0,0.0,154.0,5.0,0.0,1
361.10625596,4.500200000000003,3.0,0.0,0.0,3.0,100.35000000000001,2.0,7.0,6.0,2.0,134.0,5.0,0.0,1
406.136256436,3.4063000000000025,3.0,0.0,1.0,2.0,75.71000000000001,1.0,6.0,4.0,1.0,150.0,6.0,0.0,1
367.135447912,3.133320000000001,3.0,0.0,0.0,3.0,63.99,1.0,5.0,5.0,1.0,134.0,6.0,0.0,1
367.135447912,3.133320000000001,3.0,0.0,0.0,3.0,63.99,1.0,5.0,5.0,1.0,134.0,6.0,0.0,1
499.20419616800007,4.606800000000003,6.0,0.0,3.0,3.0,81.13,1.0,7.0,5.0,1.0,184.0,4.0,0.0,1
417.11585533999994,3.6431200000000024,3.0,0.0,0.0,3.0,90.41,1.0,7.0,8.0,1.0,152.0,7.0,0.0,1
478.092575824,4.737600000000005,3.0,0.0,1.0,2.0,57.690000000000005,0.0,5.0,3.0,0.0,156.0,7.0,0.0,1
472.1126638679999,3.3976200000000025,4.0,0.0,1.0,3.0,83.99000000000001,0.0,7.0,5.0,0.0,168.0,6.0,0.0,1
478.20049069199996,5.809120000000006,6.0,0.0,1.0,5.0,75.61,0.0,7.0,6.0,0.0,180.0,4.0,0.0,1
306.02451756,1.5445000000000002,3.0,0.0,1.0,2.0,89.18,2.0,6.0,7.0,1.0,102.0,3.0,0.0,1
289.240564612,4.5473200000000045,2.0,0.0,1.0,1.0,12.47,0.0,2.0,2.0,0.0,118.0,6.0,0.0,1
303.12592878400005,4.767320000000003,3.0,0.0,0.0,3.0,42.24,1.0,3.0,2.0,1.0,114.0,4.0,0.0,1
270.173213324,3.7528400000000026,2.0,0.0,0.0,2.0,25.240000000000002,0.0,3.0,3.0,0.0,106.0,5.0,0.0,1
419.1238376720001,4.5336900000000036,5.0,0.0,1.0,4.0,37.190000000000005,0.0,5.0,7.0,0.0,146.0,4.0,0.0,1
293.109959348,0.6909999999999994,2.0,0.0,1.0,1.0,72.4,1.0,7.0,7.0,1.0,112.0,4.0,0.0,1
286.120509056,3.5076000000000027,3.0,1.0,0.0,2.0,67.50999999999999,1.0,4.0,4.0,1.0,110.0,2.0,0.0,1
346.074068692,4.950800000000001,2.0,0.0,0.0,2.0,50.36,2.0,4.0,2.0,2.0,128.0,4.0,0.0,1
367.0312884600001,4.522220000000003,3.0,0.0,0.0,3.0,38.13,0.0,4.0,4.0,0.0,120.0,3.0,0.0,1
487.18241516800003,3.790300000000003,5.0,0.0,2.0,3.0,88.53,1.0,9.0,11.0,1.0,176.0,8.0,0.0,1
465.132470708,5.697900000000005,5.0,0.0,1.0,4.0,98.18,0.0,8.0,6.0,0.0,172.0,6.0,0.0,1
460.085970452,5.601060000000004,3.0,0.0,0.0,3.0,97.63999999999999,2.0,7.0,6.0,2.0,162.0,6.0,0.0,1
522.320605824,4.711600000000004,4.0,0.0,2.0,2.0,83.14,2.0,8.0,6.0,2.0,206.0,9.0,0.0,1
375.10751891200005,4.555240000000004,3.0,0.0,0.0,3.0,56.27,1.0,5.0,7.0,1.0,132.0,7.0,0.0,1
420.10785326,5.481920000000004,4.0,0.0,0.0,4.0,66.91,2.0,5.0,6.0,2.0,146.0,7.0,0.0,1
428.15365608800005,3.697020000000002,3.0,2.0,0.0,1.0,84.5,2.0,6.0,4.0,2.0,156.0,7.0,0.0,1
468.09442696,3.3325200000000024,3.0,0.0,1.0,2.0,75.71000000000001,1.0,6.0,5.0,1.0,162.0,8.0,0.0,1
238.113984196,2.3342,2.0,1.0,0.0,1.0,69.11,4.0,3.0,3.0,2.0,88.0,3.0,0.0,1
400.182063756,3.796540000000003,3.0,0.0,1.0,2.0,66.48,1.0,5.0,3.0,1.0,150.0,5.0,0.0,1
335.19976242,4.325820000000004,3.0,0.0,0.0,3.0,38.25,0.0,4.0,4.0,0.0,130.0,7.0,0.0,1
319.1684622920001,4.295700000000003,4.0,0.0,1.0,3.0,38.25,0.0,4.0,4.0,0.0,122.0,3.0,0.0,1
322.135113564,2.924780000000001,2.0,0.0,0.0,2.0,61.19,0.0,5.0,5.0,0.0,120.0,4.0,0.0,1
411.09360016400007,3.525760000000002,4.0,0.0,0.0,4.0,109.33999999999999,2.0,8.0,9.0,2.0,142.0,5.0,0.0,1
288.056863244,2.0382,3.0,0.0,1.0,2.0,59.92,1.0,5.0,5.0,1.0,102.0,3.0,0.0,1
269.07217896000003,1.3978,1.0,0.0,0.0,1.0,80.31,1.0,5.0,4.0,1.0,98.0,5.0,0.0,1
313.204179104,3.3633000000000015,2.0,0.0,0.0,2.0,41.489999999999995,2.0,3.0,3.0,2.0,124.0,9.0,0.0,1
279.17354767200004,4.271020000000004,3.0,0.0,0.0,3.0,30.71,0.0,3.0,3.0,0.0,108.0,1.0,0.0,1
330.136827816,2.983900000000001,5.0,2.0,1.0,2.0,50.27,0.0,4.0,3.0,0.0,124.0,3.0,0.0,1
369.136493468,4.061900000000003,7.0,3.0,1.0,3.0,50.52,0.0,4.0,3.0,0.0,138.0,2.0,0.0,1
287.052090916,2.10832,1.0,0.0,0.0,1.0,41.489999999999995,2.0,3.0,3.0,2.0,90.0,7.0,0.0,1
387.080825496,3.5973900000000016,4.0,0.0,1.0,3.0,50.26,1.0,5.0,5.0,1.0,134.0,3.0,0.0,1
323.09914265599997,3.6420400000000024,2.0,0.0,0.0,2.0,55.400000000000006,1.0,4.0,3.0,1.0,118.0,5.0,0.0,1
371.163376912,4.859340000000004,4.0,0.0,0.0,4.0,78.27000000000001,3.0,5.0,5.0,3.0,140.0,4.0,0.0,1
248.131348512,4.197720000000003,3.0,0.0,0.0,3.0,17.82,0.0,2.0,2.0,0.0,94.0,3.0,0.0,1
317.119797848,3.770100000000002,2.0,0.0,0.0,2.0,71.09,2.0,5.0,4.0,2.0,116.0,6.0,0.0,1
411.145047292,3.0783000000000014,3.0,0.0,1.0,2.0,52.650000000000006,1.0,5.0,5.0,1.0,148.0,7.0,0.0,1
347.20313354800004,4.359200000000004,2.0,1.0,0.0,1.0,54.02,2.0,4.0,3.0,2.0,132.0,2.0,0.0,1
405.13563794,4.800240000000004,4.0,0.0,0.0,4.0,57.230000000000004,0.0,6.0,6.0,0.0,146.0,6.0,0.0,1
312.984338268,3.4205000000000005,2.0,0.0,0.0,2.0,63.55,3.0,4.0,3.0,2.0,98.0,3.0,0.0,1
420.11437811999997,4.918700000000004,3.0,0.0,0.0,3.0,85.36,1.0,6.0,7.0,1.0,152.0,8.0,0.0,1
264.12963426,2.447540000000001,3.0,1.0,1.0,1.0,17.4,0.0,3.0,3.0,0.0,98.0,2.0,0.0,1
334.027582984,3.900800000000001,2.0,0.0,0.0,2.0,72.19,3.0,4.0,3.0,2.0,112.0,5.0,0.0,1
289.167793596,2.33922,2.0,0.0,1.0,1.0,46.61,0.0,4.0,3.0,0.0,114.0,4.0,0.0,1
344.065319752,3.650940000000002,3.0,0.0,1.0,2.0,34.47,0.0,4.0,5.0,0.0,118.0,3.0,0.0,1
385.10625596000006,3.071900000000001,5.0,0.0,0.0,5.0,84.2,0.0,7.0,6.0,0.0,142.0,4.0,0.0,1
263.152143532,2.01282,2.0,0.0,1.0,1.0,38.769999999999996,0.0,4.0,3.0,0.0,104.0,5.0,0.0,1
235.157228912,2.6786200000000004,1.0,0.0,0.0,1.0,38.33,1.0,3.0,2.0,1.0,94.0,6.0,0.0,1
440.14059286799994,4.419400000000003,4.0,1.0,0.0,3.0,89.8,2.0,7.0,6.0,2.0,162.0,7.0,0.0,1
339.21982916800005,4.910500000000004,3.0,0.0,1.0,2.0,21.700000000000003,0.0,3.0,3.0,0.0,134.0,9.0,0.0,1
343.090996256,4.3038200000000035,3.0,0.0,1.0,2.0,27.63,1.0,3.0,2.0,1.0,118.0,2.0,0.0,1
279.1769188,3.192100000000001,4.0,4.0,0.0,0.0,50.41,3.0,3.0,2.0,2.0,106.0,4.0,0.0,1
284.01193292,3.132100000000001,2.0,0.0,0.0,2.0,51.1,1.0,4.0,3.0,1.0,94.0,2.0,0.0,1
219.125928784,1.5916000000000001,2.0,0.0,1.0,1.0,29.540000000000003,0.0,3.0,3.0,0.0,86.0,4.0,0.0,1
376.158706132,4.580400000000004,4.0,0.0,1.0,3.0,32.78,0.0,4.0,3.0,0.0,142.0,4.0,0.0,1
377.185174976,3.735400000000003,4.0,0.0,1.0,3.0,75.4,0.0,7.0,6.0,0.0,144.0,4.0,0.0,1
308.078347636,5.1475000000000035,4.0,0.0,0.0,4.0,28.68,1.0,2.0,2.0,1.0,108.0,3.0,0.0,1
385.15253745599995,3.541000000000002,2.0,0.0,0.0,2.0,83.09,1.0,7.0,6.0,1.0,148.0,8.0,0.0,1
291.05652889600003,2.795600000000001,2.0,0.0,0.0,2.0,64.63,1.0,5.0,5.0,1.0,104.0,4.0,0.0,1
314.14191319599996,4.760200000000004,4.0,0.0,0.0,4.0,27.05,0.0,3.0,3.0,0.0,118.0,4.0,0.0,1
430.035060948,5.693760000000005,3.0,0.0,0.0,3.0,51.96,0.0,4.0,5.0,0.0,134.0,4.0,0.0,1
424.20230226,3.4882000000000017,4.0,0.0,1.0,3.0,75.64,1.0,8.0,8.0,1.0,162.0,7.0,0.0,1
291.05652889600003,2.2232000000000003,2.0,1.0,0.0,1.0,72.8,0.0,5.0,5.0,0.0,104.0,3.0,0.0,1
351.21982916800005,5.101860000000006,2.0,0.0,0.0,2.0,37.38,0.0,3.0,2.0,0.0,138.0,5.0,0.0,1
260.050715244,3.0661000000000014,2.0,0.0,0.0,2.0,43.370000000000005,0.0,3.0,3.0,0.0,92.0,4.0,0.0,1
238.110613068,2.84452,2.0,0.0,0.0,2.0,55.449999999999996,2.0,3.0,2.0,1.0,90.0,3.0,0.0,1
415.17835828,4.742740000000005,3.0,0.0,0.0,3.0,63.68,0.0,5.0,4.0,0.0,158.0,6.0,0.0,1
259.05306946,4.368100000000004,1.0,0.0,0.0,1.0,29.1,1.0,2.0,1.0,1.0,88.0,4.0,0.0,1
401.18383758399995,3.176400000000002,2.0,0.0,1.0,1.0,82.14,0.0,7.0,7.0,0.0,156.0,6.0,0.0,1
