ids,mols,y
135476807.0,CN1C2=C(SC=C2)C(O)=C(C(=S)NC2=CC=CC=C2)S1(=O)=O,Active
4269270.0,CC1=CC=C(C(=O)NC2=NC(=O)N(C(=O)C3=CC=CC=C3C)S2)C=C1,Active
3693540.0,O=[N+]([O-])C1=C(N2CCC(C3=CC(C4=CC=C(Cl)C=C4Cl)=NN3)CC2)N=CC=C1,Active
3749455.0,COC1=CC=C(C2=NNC(C3CCN(C4=C([N+](=O)[O-])C=CC=N4)CC3)=C2)C=C1,Active
1897631.0,CCCCC1=C2CSC(C)(C)CC2=C(C#N)C(NCCN)=N1,Active
1247579.0,COC(=O)C1=CC(OC)=C(OC)C=C1NC(=O)C1=CC=C(C)O1,Active
1485389.0,O=C1OC(C2=CC=CC=C2Cl)=NC2=C1SC=C2,Active
1489251.0,CCN1C=C(S(=O)(=O)C2=CC=C(C)C=C2)N(CC2=CC=CC=C2C)C1=O,Active
2807476.0,N#CC1=C(N)OC2=C(C=CC3=CC=CC=C32)C1C1=CC=CS1,Active
5260624.0,N#CC1=C(N)OC2=C(C=C3C=CC=CC3=C2)C1C1=CC=CS1,Active
1470917.0,CC1=CC=C(S(=O)(=O)NNC2=C(C(F)(F)F)N=C3C=CC=CC3=N2)C=C1,Active
5133345.0,CC1=CC=C(C(C#N)C2=NC3=NC(C(F)(F)F)=CC(C(F)(F)F)=C3C=C2)C=C1,Active
1257226.0,CC1=CC=C(C2=NOC(CSC3=NN=C(C4=CC=NC=C4)N3C3=CC=C(C)C=C3)=N2)C=C1,Active
2941584.0,CN1C(=O)C(O)(C2OC(C)(C)CCC2=O)C2=C1C=CC=C2,Active
2947521.0,CC1=CC=C(OCC(O)CN2C(=N)N(CC3=CC=CC=C3)C3=CC=CC=C32)C=C1,Active
2947695.0,O=C1NC(=O)C(CCC2=CC=NC=C2)(CC2=CC3=C(C=C2)OCO3)C(=O)N1CCC1=CC=CC=C1,Active
1892804.0,CCCOC1=CC=CC=C1N1SC2=C(C1=S)C1=C3C(=CC(OC)=C1)C(=O)C(=O)N3C2(C)C,Active
3740369.0,COC1=CC=C(S(=O)(=O)NC2=CC(Cl)=C(OC3=NC=CC=N3)C=C2)C=C1,Active
1483828.0,CCN(CC)S(=O)(=O)C1=CC=C(CC2=C(Cl)C=C(C(F)(F)F)C=N2)S1,Active
1177919.0,C=CCN1C(=O)C2=C(SC3=C2CCCC3)N2C(NC3=CC=C(C(=O)OCC)C=C3)=NN=C12,Active
2199592.0,CC1=CC=CC2=C1NC(=O)/C2=C\C(=O)C1=CC=CS1,Active
1476696.0,CSC1=C(C#N)C(=O)N(CC2=CC=CC=C2)C(C2=CC=C(Cl)C=C2)=C1,Active
1476671.0,CSC1=C(C#N)C(=O)N(CC2=CC=C(Cl)C=C2)C(C2=CC=CC=C2)=C1,Active
5919900.0,N#CC1=C(C2=CC=CC=C2)/C(=C/C2=CC=CC=C2)OC1=O,Active
2236064.0,CC1=C(C(=O)N(CC2=NC(C3=CC=CC=C3)=NO2)C2CCCCC2)C(C2=CC=CC=C2Cl)=NO1,Active
2235840.0,O=C(NC1=CC=C(N2CCN(C(=O)C3=CC=CS3)CC2)C(Cl)=C1)C1=CC=CO1,Active
1962930.0,CC(C)(C)NC(=O)CSC1=NC2=CC=C(NC(=O)CSC3=NN=NN3CC3=CC=CC=C3)C=C2S1,Active
2238453.0,CCOC(=O)C1=C(NC(=O)CSC2=NN=NN2C2=CC=C(OC)C=C2)SC(C)=C1C,Active
1484338.0,O=C1C=C(C2=CC=CC=C2)C(=O)N1NC1=CC=CC=C1,Active
4662614.0,CCOC(=O)C1=C(CSC2=C(C#N)C=CC(C3=CC=CC=C3)=N2)OC(N)=C(C#N)C1C1=CC=CC=C1,Active
9550040.0,CN1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](C3=COC=C3)[C@H]2C1,Active
4364019.0,CC1=CC=CC=C1NC(=O)C1=CC=CC2=NC3=CC=CC=C3N=C12,Active
1943824.0,CC1=CC2=C(C3=CC=CC=C3)N=C(NCCCO)N=C2C=C1,Active
1902759.0,COC1=C(/C=C/C2=N/C(=C\N(C)C)C(=O)O2)C=CC=C1,Active
3291456.0,O=C1CC(SC2=NC=NN2)C(=O)N1C1=CC=CC=C1,Active
943457.0,O=C1C=CC=CN1CC1=C(F)C=CC=C1Cl,Active
9550046.0,O=C(CCN1CCC2=CC=CC=C2C(C2=CC=CC=C2)C1)C1=CC=C2OCCOC2=C1,Active
1645174.0,CCSC1=C(C#N)C(C2=CC=CC=C2)=CC(C2=CC=C(OC)C=C2)=N1,Active
2983190.0,CCC(=O)N1CCN(C2=CC=C(NC(=O)COC3=CC=CC=C3Cl)C=C2)CC1,Active
2865033.0,CCCCC1CC(C)(C(=O)CSC2=NC3=CC=CC=C3S2)OC1=O,Active
1486555.0,CC1=C(C2=CC=C(Cl)C=C2)C(=O)N(C2=CC(Cl)=CC=C2)N1,Active
1257859.0,CCOC(=O)C1=C(CN2CCC(C(=O)OCC)CC2)N(C2=NON=C2N2C=CC=C2)N=N1,Active
2981834.0,CCOC(=O)C1=C(CN2CCC3=CC=CC=C32)NC(=O)NC1C1=CC=C(Cl)C=C1,Active
2981819.0,CC1=CC2=C3C(=C1)C1(SCC(=O)N1C1=CC=C(F)C=C1)C(=O)N3C(C)(C)C=C2C,Active
1257379.0,CC1CCN(C(=O)C2=NN3C(=C2)N=C(C2=CC=CC=C2)C=C3C2=CC=CC=C2)CC1,Active
2981472.0,CCCOC1=CC=C(C2NC(=O)NC(C3=CC=CC=C3)=C2C(C)=O)C=C1OCC,Active
1476747.0,C1=CC=C(CN2C=CC(C3=CN=C(C4=CC=CC=C4)S3)=N2)C=C1,Active
1903201.0,CN1C(=O)C2=C(C1=O)C(NCCCCCCN1C(=O)C3=CC=CC=C3C1=O)=CC=C2,Active
1548076.0,C1=CC=C(C2=CC=C(C3=CN=C4CCCCCN34)C=C2)C=C1,Active
981927.0,C=CCN1C(C2=CC=C(OC)C=C2)=CSC1=NC1=C(C)N(C)N(C2=CC=CC=C2)C1=O,Active
1471237.0,O=[N+]([O-])C1=C(CS(=O)(=O)C2=CC=C(Cl)C=C2)C=C(C2=NC(C3=CC=CC=C3)=NC=C2)C=C1,Active
1479456.0,CC1=NC(CS(=O)C2=CC=C(Cl)C=C2)=CC(NCC2=C(Cl)C=C(Cl)C=C2)=N1,Active
2965202.0,CCOC(=O)C1=C(NC(=O)C(C2=CC=CC=C2)C2=CC=CC=C2)SC2=C1C1CCN2CC1,Active
1299361.0,ClC1=CC=C(CN2CCN(C3=C4C(C5=CC=CS5)=CSC4=NC=N3)CC2)C=C1,Active
942915.0,CCOC1=CC=C2N=C(NC(=S)N(C)C)SC2=C1,Active
804588.0,CC1=NC2=CC(C3=CC=C(C(C)(C)C)C=C3)=NN2C(N)=C1,Active
692962.0,O=C1OC(C2=CC=CC=C2F)=NC2=C1C=NN2C1=CC=CC=C1,Active
1243303.0,COC1=C(Cl)C=C(S(=O)(=O)N(C)CC(=O)NC2=CC=CC(C(C)=O)=C2)C=C1,Active
2979545.0,CCN(CC)CCN1C(=N)N(CCOC2=CC=CC=C2)C2=CC=CC=C21,Active
2859666.0,CCC(C1=CN(CC(O)CN2CCN(C)CC2)C2=C1C=CC=C2)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,Active
2858410.0,O=C(NNC1=C(C(=O)C(F)(F)F)CCC1)C1=CC=C(Br)C=C1,Active
292804.0,COC1=CC=C(NC(=O)NC2=CC=CC=C2F)C=C1,Active
2956825.0,O=C(NC1=CC2=C(C=C1)N1CCN(CC3=CC=CC=C3)CC1=N2)NC1CCCCC1,Active
2201691.0,O=C(C1=CC=CC=C1)C1=CN(CC(=O)N2CCCC3=CC=CC=C32)C2=CC=CC=C12,Active
2951817.0,O=C(CSC1=NN=C(C2=CC=NC=C2)N1C1=CC=CC=C1)N1CCN(C2=CC=C(Cl)C=C2)CC1,Active
5340140.0,CC1=CC2=C(C=C1)N=C(/C(C#N)=C\C1=CC([N+](=O)[O-])=C(N3CCCCC3)C=C1)N2,Active
890456.0,CN1N=C([N+](=O)[O-])N=C1SC1=NN=C(C2=CC=CC=C2)O1,Active
1263653.0,OC1=C(CN2CCN(C3=CC=C(F)C=C3)CC2)C=C(Cl)C2=CC=CN=C21,Active
967572.0,CCOC1=CC=C(NC(=O)C2=CC=CC=C2NS(C)(=O)=O)C=C1,Active
5339527.0,CC1=CC=C(C2=NC3=CC=CC=C3C(N/N=C/C3=CN=CC=C3)=N2)C=C1,Active
868748.0,CCC1=CC=C(C2=NC3=CC=CC=C3C(C(=O)NN3C=NN=C3)=C2)C=C1,Active
1944429.0,CCOC1=CC=C(N2C3=NC4=CC=CC=C4N=C3C(C(=O)NCC3=CC=CO3)=C2N)C=C1,Active
9670583.0,CC(C)CN(/C=N/C1=C(C#N)C2=C(CCCCC2)S1)CC(C)C,Active
2187354.0,CCCCN(CCCC)S(=O)(=O)C1=CC=C(NC(=O)CC2=CC=CS2)C=C1,Active
1318941.0,COC(=O)C1=CC=C(NC(=O)CSC2=NC=CN2CCC2=CC=CC=C2)C=C1,Active
729793.0,CC(=O)C1=C(C)N(CC2=CC=C(Cl)C=C2)C(C)=C1C(C)=O,Active
2243014.0,CC1=CC(C)=NN1C1=NC2=CC=CC=C2N=C1N1CCN(S(=O)(=O)C2=CC3=CC=CC=C3C=C2)CC1,Active
2983229.0,O=S(=O)(N1CCCCC1)N1CCN(CC(O)COC2=CC=C3C=C(Br)C=CC3=C2)CC1,Active
135476822.0,N/C(=N\C1=NC2=C(CCCC2)C(=O)N1)NC1=CC=CC=C1SC1=CC=CC=C1,Active
135450850.0,O=C(N/N=C/C1=CC=CN1)C1=CC=CN=C1,Active
9550062.0,CC(C)(C)C(=O)CN1C(=N)N(CC2=CC=CC=C2Cl)C2=CC=CC=C21,Active
2142757.0,CC(C)OP(=O)(OC(C)C)C1=NC2=CC=CC=C2C(NC2=CC=CC=C2)=C1Cl,Active
2841407.0,COC(=O)C(C)N(C(=O)C1=C2C=CC=CC2=CC=C1)C1=C(C)C=CC=C1C,Active
1426881.0,CC1=CC(NC(=O)C2=C(N)C3=C(C4=CC=CO4)C4=C(CCC4)N=C3S2)=CC=C1,Active
2198332.0,CCOC(=O)C1=C(NC(=O)CSC2=NN=C(C3=CC=CC=C3)O2)SC(C(C)=O)=C1C,Active
1292943.0,O=C(CSCC1=C(Cl)C=CC=C1Cl)NC1=CC2=C(C=C1)OCO2,Active
875263.0,N#C/C(=C\C1=CC=C(SC2=NC3=CC=CC=C3N2)O1)C1=CC=CC=C1,Active
1976855.0,C=C(C)C1=CC(C(C)(C)NC(=O)N2CCN(C/C=C/C3=CC=CC=C3)CC2)=CC=C1,Active
895190.0,CCC1=CC=C(S(=O)(=O)NC2=C(C)N(C)N=C2C)C=C1,Active
894308.0,CCOC(=O)C1=CC=CC=C1NS(=O)(=O)C1=CC=C(OCC)C=C1,Active
2221997.0,COC1=CC=CC(N2N=NN=C2S(C)(=O)=O)=C1,Active
9550077.0,COC1=CC=C(NC2=NC(NC3=CC=C(OC)C=C3)=NC(SC3=NCCS3)=N2)C=C1,Active
975129.0,COC(=O)C1=C(C)N(C2=CC=C(C)C=C2)C2=CC=C(O)C=C21,Active
4254794.0,CCCCCCOC1=CC=C(OC(=O)C2=CN=CC=C2)C=C1,Active
3709177.0,COCCOC1=NC2=C(C(=O)N(C)C(=O)N2C)N1CC1=CC=CC(OC)=C1,Active
2846028.0,OC1CCCN(CC2=C3C=CC4=CC=CC5=C4C3=C(C=C5)C=C2)C1,Active
2829153.0,CC(C)CC1=CC=C(C(C)C(=O)OCC(=O)C2=CNC3=C2C=CC=C3)C=C1,Active
5416033.0,CC1=CC(C)=C(N2C(C)=CC(/C=C3/NC(=O)NC3=O)=C2C)C(C)=C1,Active
2056722.0,CC1=NC2=CC=CC=C2N2C(C3=CC=CC=C3)=C3C(=O)N(C)C(=O)N(C)C3=C12,Active
135476826.0,O=C(CSC1C2=CC=CC=C2C2=CC=CC=C21)N/N=C/C1=CC=CC=C1O,Active
1293322.0,CS(=O)(=O)N(CC(=O)NC1=CC(Cl)=C(Cl)C=C1)C1CCCCC1,Active
3376880.0,CCOC1=C(O)C=CC(C2=NC(C3=CC=CC=C3)=C(C3=CC([N+](=O)[O-])=CC=C3C)N2)=C1,Active
1896470.0,CCOC(=O)C1=C(NC(=O)C2=CC=C(C)C=C2)SC2=C1CC(C)(C)OC2,Active
1899176.0,CCCCC1=C2CSC(C)(C)CC2=C(C#N)C(NCCNC(=O)C2=CC=CC=C2)=N1,Active
3790338.0,CC(C)SC1=C(C#N)C2=C(CN(C)C(C)(C)C2)C(N2CCOCC2)=N1,Active
893661.0,CS(=O)(=O)C1=C(C#N)C(C2=CC=CC=C2)=CC(C2=CC=CC=C2)=N1,Active
1016443.0,CC1=C(OCC(=O)NC(=S)NC2=CC=C3CCC4=C3C2=CC=C4)C=CC=C1,Active
890139.0,O=C(NC1=CC=NC=C1)C1=CC2=C(C=C1)C(=O)N(C1CCCCC1)C2=O,Active
9550118.0,CCCCCCCC1CC(CSC(=N)N)OC1=O,Active
802888.0,CC1=CC(NC(=S)C2=NC=CC=C2)=C(C)C=C1,Active
891179.0,O=C(C#CC1=CC=CC=C1)C1=CC=C([N+](=O)[O-])C=C1,Active
980159.0,COC1=CC=C(C(=O)NC2=NC(C3=CC=C(S(=O)(=O)N4CCOCC4)C=C3)=CS2)C=C1,Active
3783983.0,CC1=NC([N+](=O)[O-])=C(Br)N1CC(=O)C1=CC=C(Cl)C=C1,Active
6343940.0,O=S(=O)(/N=C(/SC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,Active
1895569.0,CCN1C=C(C(=O)NCC2=CN=CC=C2)C(=O)C2=CC(F)=C(N3CCN(C(=O)C4=CC=CO4)CC3)C=C21,Active
1118280.0,CC1=C(C(=O)N2CCCC3=C2C=CC=C3)C(C2=C(Cl)C=CC=C2Cl)=NO1,Active
3769822.0,COC1=CC=C(N=C(NNC2=CC=C([N+](=O)[O-])C=C2)P(=O)(N2CCOCC2)N2CCOCC2)C=C1,Active
764949.0,CC1=C(CN2CCC3=C(C=CC=C3)C2)C2=CC=CC=C2N1,Active
2947714.0,CC1=CC=NC(SCC(=O)NC2=C(C#N)C3=C(CC(C(C)(C)C)CC3)S2)=N1,Active
3876178.0,CCOC(=O)C1=C(CSC2=C(C#N)C=C(C)C(CC)=N2)OC(N)=C(C#N)C1C1=CC=CC=C1,Active
9550137.0,CCCCOC1=CC=C(CSC(=N)N)C=C1[N+](=O)[O-],Active
2815785.0,CN1C(=O)C2=C(N=C(NCC3CCCO3)N2CC2=CC=CC(Br)=C2)N(C)C1=O,Active
2205532.0,CCOC1=CC=C2N=C(NS(=O)(=O)CC3=CC=CC=C3)SC2=C1,Active
9550168.0,O=C(C1CCCN(S(=O)(=O)C2=CC=CC3=NON=C23)C1)N1CCN(C2=CC=CC(Cl)=C2)CC1,Active
9550171.0,CCOC1=CC=C2N=C(NC(=O)C3CCCN(S(=O)(=O)C4=CC=CC5=NON=C45)C3)SC2=C1,Active
1304874.0,COC1=C(OC)C=C2C(=C1)CCN=C2C1=CC=C(C2=C(Cl)C=CC(Cl)=C2)O1,Active
4058809.0,ClC1=C(CSC2=NC3=C(C=NC=C3)N2)C=CC=C1,Active
5236058.0,COC1=CC=C(CN2N=C(C)N(N(C)C3=NC=C(C(F)(F)F)C=C3Cl)C2=O)C=C1,Active
1343621.0,CCC1(CC)CC2=CC=CC=C2C2=C1C(=O)OC(C1=CC=CC=C1)=N2,Active
1485433.0,O=C(CCl)NC1=CC(C2=NC3=CC=CC=C3N=C2)=CC=C1,Active
1485000.0,CCSC1=NC=CC(C2=NN(C3=CC=C(C)C=C3)C=CC2=O)=N1,Active
886368.0,COC1=CC=C(CNC(=S)NC2=CC=CC=C2C)C=C1,Active
4574105.0,CCCCN(CC)C(=O)CSC1=NC2=CC=CC=C2C(=O)N1CC1COC2=C(C=CC=C2)O1,Active
2978784.0,COC1=CC=C(C2=NOC(C(=O)NCC3=CC=CO3)C2)C=C1,Active
2949992.0,C1=CC=C(CCNC2=NC=NC3=C2C(C2COC4=CC=CC=C4O2)=CS3)C=C1,Active
2237443.0,CCOC(=O)C1=C(N)N=C(SCC(=O)NC2=CC=C(N3CCOCC3)C(Cl)=C2)N=C1,Active
2956995.0,CC(NC1=C2C=CC=CC2=NC(N2CCCCC2)=N1)C1=CC=CC=C1,Active
2962532.0,O=C(COC1=CC=CC=C1CNCC1=CC=CC=C1)NC1=CC=CC=C1,Active
2768999.0,O=C1C2=CC=CC=C2N=C(C2=CC(Cl)=C(Cl)C=C2)N1O,Active
1288712.0,O=C(NC1=C(N2CCN(C(=O)C3=CC=CC=C3)CC2)C=CC=C1)C1=C(Cl)C=CC(Br)=C1,Active
5290861.0,O=C(/C=C/C1=CC=CC=C1)CC(O)(C1=CC=CC=C1)C(F)(F)F,Active
872410.0,C1=CC=C2C(=C1)N=C(C1=CN=CC=C1)N=C2N1CCOCC1,Active
3113996.0,COC1=CC=C(CNC(=O)C(=O)NCC2CCCO2)C=C1,Active
576989.0,CC1=CC=C(C(=O)N2C3=CC=CC=C3C3=C2C=CC=C3)C=C1,Active
9550212.0,CCOC(=O)CC1=C(C)N=C2C(C3=CC=CC=C3)=C(C3=CC=CC=C3)NN2C1=O,Active
2931294.0,COC1=CC=C(CNC(=O)C2CC(C)=C(C)CC2C(=O)O)C=C1,Active
3838453.0,CC1(C)CC2=C(CO1)C(CC1=CC=CC=C1)=NC(N1CCN(C(=O)C3=CC=CC=C3)CC1)=C2C#N,Active
7341067.0,COC1=CC=C(N2C(=O)/C(=C/C3=CC=C([N+](=O)[O-])C=C3)C=C2C2=CC=CC=C2)C=C1,Active
2983586.0,CCCSC1=NC=C(Cl)C(C(=O)NC2=CC=C(S(=O)(=O)N3CC(C)OC(C)C3)C=C2)=N1,Active
135436860.0,COC1=C(O)C=CC(/C=N/NC(=NC2=CC=C(C)C=C2)C2=NC3=CC=CC=C3S2)=C1,Active
2187593.0,CC(C)(C)C(=O)/C=C/NC1=CC=CC=C1O,Active
5094315.0,CC1=CC=C(NN2C(=O)C=C(C3=CC=C(Cl)C=C3)C2=O)C=C1,Active
5722664.0,CC1=CC=CC=C1NCC(=O)N/N=C/C(Br)=C/C1=CC=CC=C1,Active
4483669.0,CC1=CC=C(C(=O)ONC2=CC=C(N=NC(=O)C3=CC=CC=C3O)C=C2)C=C1,Active
932157.0,CCOC1=NC(NCC2=CC=CC=C2)=NC(C)=C1,Active
9550251.0,C1=CC=C(C2=CSC(NNC3=NCCCCC3)=N2)C=C1,Active
1244878.0,COC1=CC=C(NC2=NC(NC(C)(C)C)=NC(N3CCCC3)=N2)C(OC)=C1,Active
2132437.0,CC1=CC(C)=NC(SCC(=O)C2=C(C)N(CCC3=CC=CC=C3)C(C)=C2)=C1C#N,Active
721943.0,CC(=O)C1=CC=C(NC(=O)NC2=CC=C(Cl)C=C2)C=C1,Active
1327919.0,COC1=CC(C2=NN=C(COC3=CC=C(Cl)C=C3C)O2)=CC(OC)=C1OC,Active
4264843.0,C=CCSC1=NC=CC(C2=NN(C3=CC=C(C)C=C3)C=CC2=O)=N1,Active
2951247.0,CCN1C(=O)C(O)(CC(=O)C2=CC=CC=N2)C2=CC=CC=C21,Active
9550254.0,CC1=CC=CC=C1C(O)(CC1=CC=CC=C1)C1CN2CCC1CC2,Active
2882158.0,OCCN(CCO)CC(O)COCCC12CC3CC(CC(C3)C1)C2,Active
1594354.0,CC1=CC=C(/C=C2/SC(=S)N(CC(=O)NC3=NC=C(CC4=CC=C(C)C=C4)S3)C2=O)C=C1,Active
1336753.0,O=[N+]([O-])C1=CC(S(=O)(=O)C(F)(F)F)=CC=C1SC1=NC2=CC=CC=C2N1,Active
739613.0,CC1=CC2=C(C=C1)N=C(NC(=O)C1=CC=CO1)S2,Active
2195019.0,CN1N=C(CC(=O)NC2CCCCCCCCCCC2)C2=CC=CC=C2C1=O,Active
135476833.0,CCCOC1=C(N/C(=N/C2=NC(C)=CC(C)=N2)NC(=O)COC2=CC=C(OC)C=C2)C=CC=C1,Active
3677189.0,C=CCNC1=NC(NC2=CC=C(C3=NC4=CC=CC=C4O3)C=C2)=NC(N2CCOCC2)=N1,Active
9550257.0,CC1=N/C(=C/C2=CC=C([N+](=O)[O-])C=C2)C(=O)N1C1=CC=C(Cl)C=C1Cl,Active
2882999.0,CC(C)(C)CC(C)(C)NCC(O)COC1=C(F)C=C(Br)C=C1F,Active
2769757.0,OC(COCCC12CC3CC(CC(C3)C1)C2)CN1CCCCC1,Active
5653953.0,O=C(/C=C/SC1=CC=CC=C1)C1=CC=C(Cl)C=C1,Active
2831789.0,CCCCN1CCC2=C(N)C3=C(C=CC(Br)=C3)N=C21,Active
1736341.0,CC1=CC=C(C(=O)C2=COC3=C2C(=O)C(=O)C2=C3C=CC=C2)C=C1,Active
792664.0,CCN1CCN(CC2=CC(OC3=CC=C(Cl)C=C3)=CC=C2)CC1,Active
1312356.0,CC(C)CN1C=NC2=C(C1=N)C(C1=CC=CC=C1)=C(C1=CC=CC=C1)N2CC1=CC=CO1,Active
2765982.0,CCC1=C(C(C)S(=O)(=O)C2=CC=C(C)C=C2)NC(=O)N1C1=CC=C(C)C=C1,Active
871785.0,CC1=CC=C(/C=C/C(C)=C/C(=O)O)O1,Active
976048.0,CC(C)N(C(=O)C1=CC=CC=C1C1=CC=CC=C1)C(C)C,Active
2948996.0,C1=CC=C(COC2=CC=C(OCCCNC3CCCC3)C=C2)C=C1,Active
9550261.0,CC1=CC(C)=C(C(=O)CN2/C(=C(\O)C3=CC=CC=C3)C(=O)C3=C(C=CC=C3)S2(=O)=O)C=C1,Active
614339.0,CC1=CC=CC=C1NS(=O)(=O)C1=CC=C(N2CCCC2=O)C=C1,Active
683744.0,COCC1=CC(CN2CCN(C)CC2)=C(O)C2=NC=CC=C12,Active
4649064.0,CC1=C(C(=O)NCC2COC3=CC=CC=C3O2)OC2=C1C=C(S(=O)(=O)N(C)C1CCCCC1)C=C2,Active
5118082.0,CCOC1=C2C(=CC=C1)SC(=NC(=O)C1=CC=C(S(=O)(=O)N3CCOCC3)C=C1)N2C,Active
1375610.0,CCOC(=O)C1=C(NC(C)=O)SC2=C1CCC(C=O)=C2SC1=CC=CC=C1,Active
9550289.0,CC(=O)N1CCC2=C1C=CC(S(=O)(=O)N1C3=CC=CC=C3CC1C)=C2,Active
5060152.0,CC1=CC=C(CN=CC2=C(O)C3=C(C=CC(Br)=C3Cl)N2)C=C1,Active
7359928.0,CN(CC(=O)N1CCN(C2=CC(Cl)=CC=C2)CC1)S(=O)(=O)C1=CC=CS1,Active
9550328.0,CC1=CC=C(C(=O)CC(=O)C2=C(O)C=CC(Cl)=C2)C=C1,Active
4103640.0,COC1=C(Br)C=C2OC(C)=C(C(=O)N3CCN(C4=CC=CC=C4C)CC3)C2=C1,Active
9550331.0,CC1=NOC(=O)/C1=C\C1=CC=C(C2=CC(Cl)=CC=C2)O1,Active
6615755.0,CCCCOC(=O)C1=C(C)OC2=CC=C(NS(=O)(=O)C3=CC=C4NC(=O)C5=C4C3=CC=C5)C=C21,Active
1636605.0,COC(=O)/C(=C(/F)SC1=CC(C)=C(O)C(C)=C1)C(F)(F)F,Active
5292247.0,CC1=CC=C2N=C(/C(C#N)=C/C3=C(C4=CC=C(F)C=C4)NN=C3)NC2=C1,Active
3563940.0,COC1=CC=C(CNC(=O)CSCC2=C(N3C=CC=C3)N(C3=CC=CC=C3)N=C2)C=C1,Active
4383341.0,CCN(CC)C(=O)C1=C(C)C2=C(C=CC(S(=O)(=O)N3CCCCCC3)=C2)O1,Active
3508287.0,CCC1=NN=C(NC(=O)C2=CC=C(S(=O)(=O)N3CCCC4=CC=CC=C43)C=C2)O1,Active
4132157.0,CCOC1=CC=C(NS(=O)(=O)C2=CC=C(OCC)C3=NC=CC=C23)C=C1,Active
9550340.0,CC1=CC=C(NC(=O)CN2CCCN(S(=O)(=O)C3=CC=C(Br)S3)CC2)C=C1,Active
687985.0,CC1=CC(S(=O)(=O)NC2=CC=C3C=CC=CC3=C2)=C(C)S1,Active
1482943.0,O=C1NN=C(CNC2=CC=C(O)C=C2)C2=C1C=CC=C2,Active
1471993.0,O=C(NC1=CC=CC=C1)C1=C(C2=CC=CS2)C2=C(C=C(C(F)(F)F)C=N2)S1,Active
5918921.0,COC1=CC=C(C2=C(SC3=CC=C(F)C=C3)C3=C(C=C(OC)C=C3)S2=O)C=C1,Active
1473016.0,COC1=CC=C(S(=O)(=O)N2N=C(C)OC3=CC=CC=C3C2=O)C=C1,Active
1484996.0,CSC1=NC=CC(C2=NN(C3=CC=C(C)C=C3)C=CC2=O)=N1,Active
6418547.0,CCOC(=O)C1=C(SC2=CC=C(Cl)C=C2)N=C(C2=CC=C(C)C=C2)N=N1,Active
9550406.0,CCCC1=NC2=C(C=CC(C(=O)NCCCOCC)=C2)SC2=CC=CC=C21,Active
3695829.0,O=C(CN1CCN(C2=C(Cl)C=C(C(F)(F)F)C=N2)CC1)N1CCN(C2=C(Cl)C=C(C(F)(F)F)C=N2)CC1,Active
5260621.0,N#CC1=C(N)OC2=C(C=C3C=CC=CC3=C2)C1C1=CN=CC=C1,Active
3568514.0,O=[N+]([O-])C1=C(N2CCC(C3=CC(C4=CC=C(Cl)C=C4)=NN3)CC2)N=CC=C1,Active
3836416.0,C=CCN1C(SCC2=CC(C(F)(F)F)=CC=C2)=NN=C1C1=CSC(N2N=C(C)C=C2C(F)(F)F)=N1,Active
3827879.0,C=CCN1C(SCC2=CC=C(F)C=C2)=NN=C1C1=CSC(N2N=C(C)C=C2C(F)(F)F)=N1,Active
1483856.0,CC1=CC(C)=C(S(=O)(=O)C2=C(C)C=CC=C2)C(=O)N1CC(C)C,Active
3339005.0,CC(=O)N(CC1=CC=C(F)C=C1)C1=C(NCCC2=CC=CC=C2)C(=O)C2=C(C=CC=C2)C1=O,Active
6404641.0,CCOC(=O)C1=C(OC2=CC=C(Cl)C=C2)N=C(C2=CC=CS2)N=N1,Active
6615568.0,CCOC(=O)C1=C(C)C2=C(N3CCN(C4=CC=C(OC)C=C4)CC3)N=C(CC(=O)OC)N=C2S1,Active
9550488.0,CCOC1=C(OCCCOC2=C(C)C=CC=C2)C=CC(/C=C2/C(=N)N3C=CSC3=NC2=O)=C1,Active
9550491.0,CC1=CC=C(NC2=C(Cl)C(=O)OC2OC(=O)C2=CC=CO2)C=C1,Active
9550493.0,CCN1CCCC2=C1C=CC(CN(CCN1CCOCC1)C(=O)NC1=CC(C)=C(C)C=C1)=C2,Active
4435400.0,CCOC(=O)C1=C(C)C2=C(NCC3=CC=C(Cl)C=C3)N=C(CC(=O)OC)N=C2S1,Active
9550499.0,CC1=CC=C(CN2CCN(CC(=O)NCCCN3CCN(C4=CC=C(F)C=C4)CC3)C2=O)C=C1,Active
5335514.0,FC1=C(F)C(C(F)(F)F)=C(F)C(F)=C1N/N=C\C1=CC=CS1,Active
894520.0,CCOC(=O)CC1=CC=C(NC(=O)C2=CC=C(C(C)(C)C)C=C2)C=C1,Active
3662761.0,CC1=CC(C)=NC2=NC(SCCC(=O)NCCC3=CC=CC=C3)=NN12,Active
2949443.0,CC1=CC(C)=C(OCCCCN2C=NC3=C2C=CC=C3)C=C1,Active
2953485.0,CCOC(=O)C1CCCN(S(=O)(=O)C2=C(Cl)C=C(C)C(OCC(=O)NC3CCCCC3)=C2)C1,Active
2915349.0,COC1=CC=C(N2CCN(C(=O)CN(C3=CC=CC=C3)S(=O)(=O)C3=CC=C(OC)C=C3)CC2)C=C1,Active
