ids,mols,y
2973033.0,O=C(CCS(=O)(=O)CC1=CC=CC=C1)NC1=NC=C([N+](=O)[O-])S1,-71.9539
2971273.0,CC(C)(C)C1=CC=C(C(=O)NC2=CC=C(C(=O)N3CCOCC3)C=C2)C=C1,-89.5859
1247664.0,CC(C)(C)C1=CC=C(C(=O)NC2=CC=C(C(=O)N3CCCC3)C=C2)C=C1,-101.018
1247739.0,CC1=C(C(=O)NC2=NN=C(C(F)(F)F)S2)C(C2=C(Cl)C=CC=C2F)=NO1,-67.8658
2954096.0,CC(C)C1=CC(NC(=S)NC(=O)C2=CC3=C(C=C2)OCO3)=C(O)C=C1,-72.1561
2901522.0,CCOC(=O)C1=CC=C(NC(=O)C2=CC=C3C(=O)N(CC4CCCO4)C(=O)C3=C2)C=C1,-63.5227
833159.0,COC1=CC=C(NS(=O)(=O)C2=CC=C(NC(=O)C3CC3)C=C2)C=C1,-80.9848
2239932.0,CC1=CC(S(=O)(=O)NCC2=CC=NC=C2)=C(C)C=C1Br,-96.5798
2242946.0,COC1=C(Br)C=CC(S(=O)(=O)NCC2=CC=NC=C2)=C1,-83.1565
2985259.0,O=C(NC1=CC=C(N2CCN(C(=O)C3=CC=CC=C3F)CC2)C=C1)C1=CN=CC(Br)=C1,-85.3238
6467836.0,O=C(C1=CC=CO1)N1CCN(CC2=CSC(C3=CC=CC=C3Cl)=N2)CC1,-70.0022
6468778.0,CC(NC(=O)COC1=CC=C(C2=CC=CC=C2)C=C1)C1CCCO1,-66.6828
2981176.0,CN(C1=CC=C(C(=O)N2CCN(CC3=CC=CC=C3)CC2)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,-76.4068
2237485.0,C=CCC1=CC=CC=C1OCC(=O)NNC(=S)NCC1=CC=CC=C1,-73.6348
2981351.0,COC1=C(S(=O)(=O)N2CCCC(C(=O)N3CCN(C4=CC=CC=C4F)CC3)C2)C=C(C)C=C1,-78.5592
2981649.0,CCOC(=O)N1CCN(C(=O)C2=NN3C(=C2)NC(C2=CC4=C(C=C2)OCO4)CC3C(F)(F)F)CC1,-74.3683
2140576.0,CC1=CC=C(S(=O)(=O)NC2=CC(Cl)=C(O)C3=C2C=CC=N3)C=C1,-84.9797
1258220.0,O=C(C1=C2N=C(C3=CC=CC=C3)C=C(C(F)F)N2N=C1)N1CCN(CC2=CC3=C(C=C2)OCO3)CC1,-100.624
24816605.0,CC1=CC(OCC2=CC(C(=O)N3CC[C@@H]4CCCC[C@H]4C3)=NO2)=C(C)C=C1,-87.0522
3711274.0,CCOC(=O)C1=C(NC(=O)CN2CCN(C(=O)C3=CC=CO3)CC2)SC(C)=C1C,-60.6368
6470627.0,CCC1CCCCN1S(=O)(=O)C1=CC=C(NC(=O)C2=CC=NC=C2)C=C1,-97.4431
17201689.0,CC1=CN=C(NC(=O)C2CC(=O)N(C3=CC(Cl)=CC=C3)C2)S1,-71.2024
24816654.0,CCC1=NC(C)=C(C(=O)N2CCCC(C(=O)NC3=CC(C4=CC=CC(C)=C4)=CC=C3)C2)O1,-62.8962
24816687.0,O=C(NC1=CC=C(OC2=CN=CC=C2)C=C1)C1CCN(CC2=C(O)C=CC(Cl)=C2)CC1,-89.4793
24816690.0,CC1=CC(C(=O)N2CCCC(CO)(CC3=CC=C(F)C=C3)C2)=C(C)O1,-106.545
24816691.0,COC1=CC=C(OCC2=CC(C(=O)NC(C)CC3=CC=CN=C3)=NO2)C(Cl)=C1,-60.7849
6471223.0,CC(NC(=O)C1=CC=CO1)C(=O)N1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1,-101.367
24816831.0,O=C(CC1=CC=C(N2CCNC2=O)C=C1)N1CCCC(NC2=CC=CC(F)=C2)C1,-114.417
24816852.0,CC1=C(N2N=CC3=C2CC(C)(C)CC3NC(=O)C2=C(C)N=NS2)C=CC=C1,-63.1409
24816882.0,COC1=C(OCC2=CC(C(=O)N3C[C@]4(C)C[C@H]3CC(C)(C)C4)=NO2)C=CC(Cl)=C1,-71.6285
24816893.0,CC1=CC(OCC2=CC(C(=O)N3CCC4=C(C=CS4)C3)=NO2)=C(C)C=C1,-86.4962
24816945.0,O=C(NC1CCCN(CC2=CC=C(Cl)C=C2)C1)C1=CN=C2C=CC=CN2C1=O,-64.6184
24817010.0,O=C(NC1=CC=C(C2=CC(F)=CC=C2)C=C1)C1CCCN(CC2=NC=CC=C2)C1,-103.623
2269168.0,COC1=CC=C(/C=C2/SC(=S)N(CCCC(=O)NC3=CC=C(O)C=C3)C2=O)C=C1OC,-69.8017
24817042.0,CC(=O)C1(C2=CC=CC=C2)CCN(C(=O)C2CCC(=O)N(CCC3=CC(F)=CC=C3)C2)CC1,-77.4065
24817044.0,COC1=CC(OCC2=CC(C(=O)N3CCN(C4=C(O)C=CC=C4)CC3)=NO2)=CC=C1,-63.7942
24817048.0,CC(C)CC1=CC=C(CN2CCCC(NC(=O)CCCN3CCCC3=O)C2)C=C1,-110.002
24817051.0,CCCC1=CC2=C(C=C1)OC(C(=O)N(CC1=CC=NC=C1)CC1CCCO1)=C2C,-61.3592
24817067.0,COC1=CC(Cl)=C(OCC2=CC(C(=O)NCCN3CCCC4=CC=CC=C43)=NO2)C=C1,-116.209
24817081.0,CCCC1=NN(C)C(C(=O)N2CCCC(CC3=CC=CC(Cl)=C3)(C(=O)OCC)C2)=C1,-74.0391
24817088.0,COC1=C(OC)C(OC)=C(C(=O)NC2CC(C)(C)CC3=C2C=NN3C2=C(C)C=CC=C2)C=C1,-91.7607
24817102.0,CSC1=NC(C(=O)N2CCCC(N3CCN(C4=CC=CC=C4C)CC3)C2)=CS1,-91.6845
24817125.0,CCN1N=C(C)C(CNC(=O)C2=CC=C(OC3CCN(CC4=CC=CC=N4)CC3)C=C2)=C1C,-100.943
24817150.0,CSC1=CC=C(CN2CCC(OC3=CC=CC(C(=O)N4CCCC4)=C3)CC2)C=C1,-77.5775
24817171.0,CC1=CC(C(=O)NC2CCCC3=C2C=NN3C2=CC=CC(C)=C2C)=NO1,-61.2279
24817180.0,CC1=CC=CC2=NC(C(=O)N3CCCC(N4CCN(C5=C(C)C=CC=C5)CC4)C3)=CN12,-106.424
24817183.0,CC1(C)C[C@@H]2C[C@@](C)(CN2C(=O)C2=NOC(COC3=CC=CC(C(F)(F)F)=C3)=C2)C1,-121.619
24817192.0,CCCC1=CC=C2OC(C(=O)N(CC3=NC=CN3C)C(C)C)=C(C)C2=C1,-3.0768
24817198.0,CCOC(=O)C1(CCCC2=CC=CC=C2)CCN(C(=O)C2=CC(C)=NN2CC)CC1,-95.0504
24817202.0,CC1=CC(C(=O)N2CCCC(C(=O)C3=C(C)C=C(Cl)C=C3)C2)=NO1,-85.7269
24817205.0,O=C(NCC1=CC(Cl)=CC=C1)C1=CC=CC(OC2CCN(C(=O)C3CC3)CC2)=C1,-78.1019
24817212.0,COC1=C(C)C(C)=C(CN2CCC(C(=O)NC3=CC=C(OC4=CC=CN=C4)C=C3)CC2)C=C1,-15.8839
24817221.0,CCOC(=O)C1(CC2=CC=CC=C2C)CCCN(C(=O)C2=CC3=NC=CN=C3C=C2)C1,-102.159
24817234.0,CCN1N=C(C)C=C1C(=O)NC1CC(C)(C)CC2=C1C=NN2C1=CC(F)=CC=C1,-68.9643
24817281.0,CC1=CC(C2=CC(NC(=O)C3CCCN(C(=O)C4=CSC(C)=N4)C3)=CC=C2)=CC=C1,-71.4604
24817304.0,CC(C)(C)C1=CC=C(N2N=CC3=C2CCCC3NC(=O)CN2CCOC2=O)C=C1,-64.5081
24817334.0,CC1=CC=CC(N2N=CC3=C2CCCC3NC(=O)C2=CC(=O)CC(C)(C)O2)=C1C,-118.331
24817336.0,CC1=NN(C)C(C(=O)NC2CCCC3=C2C=NN3C2=CC(C)=C(C)C=C2)=C1,-75.2037
24817342.0,CCOC(=O)C1(CC2=CC(Cl)=CC=C2)CCCN(C(=O)C2=C(C)ON=C2CC)C1,-111.166
24817354.0,COC1=CC(F)=CC=C1CN1CCC(C(=O)NC2=CN=C(OC3=CC=CC=C3)C=C2)CC1,-100.25
24817363.0,CC1=CC(NC(=O)CCC2CCN(C(=O)C3=CC=C(C)S3)CC2)=CC=C1,-0.585
24817364.0,O=C(CCN1C=CC=N1)N1CCCC(N2CCN(C3=CC(C(F)(F)F)=CC=C3)CC2)C1,-73.5901
24817372.0,CC(C)C1=CC=C(NC2CCCN(C(=O)CC3CCCC3)C2)C=C1,-108.344
24817402.0,CCOC(=O)CC1CCCCN1C(=O)C1=CC2=C(C=C1)OC(CCC1=CC=CC=C1)=N2,-73.2553
24817407.0,COC1=CC=CC=C1/C=C/CN1CCC(OC2=C(OC)C=CC(C(=O)NC3CC3)=C2)CC1,1.8917
24817411.0,COCC(=O)N1CCC(OC2=CC=C(C(=O)N3CCCCCCC3)C=C2)CC1,-69.8624
24817427.0,CC(=O)C1=CC(OCC2=CC(C(=O)N3CC4C[C@H]5CC3C[C@@H](C4)C5)=NO2)=CC=C1,-109.799
24817428.0,COCCC1CCCCN1C(=O)C1=NOC(COC2=CC(C(C)=O)=CC=C2)=C1,-67.5788
24817446.0,CN(CC1=NC=CS1)C(=O)C1=NOC(COC2=C3C=CN=CC3=CC=C2)=C1,-67.5388
24817447.0,CN1N=CC=C1C(=O)NC1CCCC2=C1C=NN2C1=CC=CC=C1F,-70.565
24817449.0,CN(C)S(=O)(=O)N1CCC(OC2=CC(C(=O)NC3CCCCCC3)=CC=C2)CC1,-98.3947
24817450.0,CC(C)N1CCN(C(=O)C2=CC=C(OC3CCN(CCC4=CC=CC=C4)CC3)C=C2)CC1,-102.078
24817472.0,CC1=CC=C(CN2CCCCC2C(=O)NC2=CC=C(OC3=CC=CN=C3)C=C2)O1,-97.9786
24817474.0,O=C(CCC1CCCN(C(=O)C2=CC(F)=C(F)C=C2)C1)N1CCN(C2=NC=CC=C2)CC1,-69.6885
24817487.0,CCCCC1=NC=C(CN2CCC(N3N=CC=C3NC(=O)C3=CC=CC=C3OC)CC2)N1,-68.7783
24817489.0,COCC1CCCN(C(=O)C2=NOC(COC3=CC4=CC=CN=C4C=C3)=C2)C1,-106.642
24817492.0,CCN(CC1CCCO1)C(=O)C1=NOC(COC2=CC=CC=C2SC)=C1,-65.0597
24817499.0,CCOC(=O)C1(CC2=CC=C(OC)C=C2)CCN(C(=O)C2=CC(C)=NN2C)CC1,-94.5256
24817512.0,O=C(NCC1=CC=CC=C1)C1CCN(C2=NC(C3=CC=CC=C3)=NC3=C2CCC3)CC1,-94.7555
24817517.0,CCCC1=NC=C(CN2CCC(C(=O)NC3=CC=CC(C4=CSC=N4)=C3)CC2)C=N1,-65.5637
24817527.0,CC1=CC(OCC2=CC(C(=O)N3CCN(C)C(=O)[C@@H]3C)=NO2)=CC(C)=C1Cl,-68.5702
24817536.0,CC1=CC=C(OCCN(C)C(=O)C2CCC(=O)N(CC3CCCCC3)C2)C=C1,-68.6556
24817543.0,CC(C)(C)C1=CC=C(N2N=CC3=C2CCCC3NC(=O)CCN2CCCC2=O)C=C1,-99.6788
24817545.0,COC1=C(OCC2=CC(C(=O)N(C)CC3=CC=CC4=C3C=CN=C4)=NO2)C=CC(Cl)=C1,-112.573
24817565.0,COCC1CCCCN1C(=O)C1CCN(C2=NC(C3=CC=CC=C3)=NC3=C2CCC3)CC1,-63.0838
24817568.0,CCOC(=O)N1CCN(C(=O)C2=NOC(COC3=CC=CC(C(F)(F)F)=C3)=C2)CC1,-94.4871
24817578.0,CC1CCCCN1C(=O)C1CCN(C2=NC(C3=CC=CC=C3)=NC3=C2CCC3)CC1,-68.5087
24817591.0,COC1=CC=C(OCC2=CC(C(=O)N(C)CC3=NC=CN3C)=NO2)C2=CC=CC=C12,-86.8421
24817610.0,C#CCN(C(=O)C1=NOC(COC2=CC(C)=C(C)C=C2)=C1)C1CCCCC1,-72.5969
24817612.0,CC(=O)C1=CC=C(OCC2=CC(C(=O)NC(C)CCN3C=CC=N3)=NO2)C=C1,-66.3635
24817618.0,CC1=C(C(=O)NC2CCCN(CC3=CC=C(CC(C)C)C=C3)C2)C=CO1,-64.9899
24817643.0,CC1=CC(OCC2=CC(C(=O)N(C)C3CCOC3)=NO2)=CC(C)=C1Cl,-92.861
24817654.0,COC1=CC(OCC2=CC(C(=O)NCC3=CN=C4C=CC=CN34)=NO2)=CC=C1,-90.3966
24817661.0,CC(=O)C1=CC=CC(CN2CCC(C(=O)NC3=CC=C(OC4=CN=CC=C4)C=C3)CC2)=C1,-99.0286
24817662.0,CCOC(=O)N1CCN(C(=O)C2=NOC(COC3=C(Cl)C=C(OC)C=C3)=C2)CC1,-73.5469
24817669.0,COC1=C(F)C=CC(CN2CCCC(C(=O)NC3=CC=CC=C3OC3=CN=CC=C3)C2)=C1,-63.9485
24817690.0,O=C(C1=NOC(COC2=C(Cl)C=C(F)C=C2)=C1)N1CCCCC1C1=CN=CC=C1,-73.7759
24817692.0,CN1C=C(CN2CCCC(C(=O)NC3=CC=C(C4=CC(F)=CC=C4)C=C3)C2)C=N1,-87.9419
6894823.0,COC1=C(C(=O)N/N=C/C2=CC3=C(C=C2)OCO3)C=C2C=CC=CC2=C1,-79.7994
1560278.0,COC1=CC=C(/C=C2/SC(=S)N(CCCC(=O)N3CCN(C)CC3)C2=O)C=C1,-80.9276
1225921.0,COC1=CC=C(C2=NC3=CC=CC=C3C(C(=O)N3CCCCCC3)=C2)C(OC)=C1,-64.7054
1290197.0,O=C(NC1=CC=CN=C1)C1=CC(C2=CC(Br)=CC=C2)=NC2=CC=CC=C21,-93.4046
24817715.0,CC1=CC(OCC2=CC(C(=O)N(CC3=NC=CN3C)C(C)C)=NO2)=CC(C)=C1Cl,-79.0737
24817717.0,O=C(C1=NOC(COC2=CC=CC(C(F)(F)F)=C2)=C1)N1CCC(OC2=CC=CN=C2)CC1,-74.3998
24817724.0,CN1C=CN=C1CN1CCCCC1C(=O)NC1=CC=C(OC2=CN=CC=C2)C=C1,-73.4147
135478328.0,COC1=C(O)C=CC(/C=N/NC(=O)C2=CC=C(N3CCCC3=O)C=C2)=C1,-93.166
135421588.0,O=C(N/N=C/C1=CC([N+](=O)[O-])=CC=C1O)C1=CC=CC(N2CCCC2=O)=C1,-69.5643
3830863.0,O=C(NNC1=CC=C([N+](=O)[O-])C=C1[N+](=O)[O-])C1=CC=CO1,-61.4072
2944204.0,COC1=CC(NC(=O)C2=C(NC(=O)CN3CCN(C4=NC=CC=C4)CC3)C=CC([N+](=O)[O-])=C2)=CC(OC)=C1,-72.4375
24817734.0,CC(C)N(CC1=NC=CN1C)C(=O)C1=CC=C2OC(CCCC3=CC=CC=C3)=NC2=C1,-83.3516
1306775.0,COC(=O)CC1=C(C)C2=C(OC1=O)C(C)=C(OCC(=O)N1CCC(C)CC1)C=C2,-64.4621
2932493.0,CC(C)(C)C1=CC=C(C(=O)N2CCN(CCNC(=O)C(=O)NCC3=CC=C(Cl)C=C3)CC2)C=C1,-73.4613
1292460.0,CC1=CC(OCC(=O)NC(=S)NC2=C(N3CCOCC3)C=CC=C2)=C(C(C)C)C=C1,-85.7724
2932900.0,CC1=CC=C(S(=O)(=O)N2CCCC(C(=O)N3CCN(C4=CC=CC=C4)CC3)C2)C=C1,-94.5477
24817742.0,CC1=CC(OCC2=CC(C(=O)N3CCC(OC4=CN=CC=C4)CC3)=NO2)=CC(C)=C1Cl,-88.0409
24817752.0,COC(=O)C1=CC=CC=C1NC(=O)N1CCC2=CC=C(NC(=O)C3=NC=CC=C3)C=C2C1,-88.6315
2212246.0,CN(C1=CC=CC(NC(=O)C2=CC(S(=O)(=O)N3CCOCC3)=C(Cl)C=C2)=C1)S(C)(=O)=O,-61.3192
1314677.0,CC1=CC=C(S(=O)(=O)C2=C(N(C)C)OC(C3=CC=CC=C3Cl)=N2)C=C1,-105.846
24817766.0,COC1=C(OC)C(OC)=C(C(=O)NC2CCCC3=C2C=NN3C2=CC(F)=CC(F)=C2)C=C1,-73.1686
979496.0,CC1=CC=CC=C1C(=O)N1CCN(C2=CC=C(NC(=O)C3=CC=CS3)C=C2)CC1,-84.5623
1056093.0,COC1=CC=C(C(=O)NC2=CC=C(N3CCN(C(=O)C4=CC=CC=C4C)CC3)C=C2)C=C1,-78.9998
2219678.0,CC1=CC=C(S(=O)(=O)C2=C(NCCCN3CCOCC3)OC(C3=C(Cl)C=CC=C3)=N2)C=C1,-70.2435
2933223.0,COC1=CC=C(N2CCN(C(=O)C3=CC(C4=C(OC)C=CC(OC)=C4)=NC4=CC=CC=C43)CC2)C=C1,-86.375
24817772.0,CC1=CC(C2=CC=CC(NC(=O)C3CCCN(C(=O)C4=C(C)N=CO4)C3)=C2)=CC=C1,-86.1988
1017571.0,CCOC1=C(OCC(=O)NC2CCCCC2)C=CC(CNCC2=CC=CC=C2)=C1,-101.785
2958977.0,COC1=CC(C(=O)NC2=CC=C(N3CCN(C(=O)C4=CC=C(C)C=C4)CC3)C=C2)=CC(OC)=C1OC,-70.2324
2214004.0,O=C(NC1=CC=C(N2CCN(CC3=CC=CC=C3F)CC2)C=C1)C1=CC=C([N+](=O)[O-])O1,-98.7075
2214261.0,COC1=CC=C(N2CCN(C(=O)C3=CC=C(CNS(=O)(=O)C4=C(C)C=CC(C)=C4)C=C3)CC2)C=C1,-105.314
2209389.0,CC(=O)C1=CC=C(NC(=O)NC2=CC=C(S(=O)(=O)N3CCCC3)C=C2)C=C1,-118.896
24817782.0,COC1=CC(CN(C)C(=O)C2=NOC(COC3=CC=C(N4C=NC=N4)C=C3)=C2)=CC=C1,-76.2814
2965432.0,COC1=C(C2=NC3=C(C=CC(Cl)=C3C)C(C(=O)NC3CCN(C)CC3)=C2)C=CC=C1,-63.729
984439.0,COC1=CC(S(=O)(=O)NCC2=CC=C(C(=O)NCC3=CC=CC=N3)C=C2)=CC=C1,-103.914
1257066.0,COC1=C(OC)C=C(NC(=O)C2=CC(C3=CC=NC=C3)=NC3=C2C=C(Br)C=C3)C=C1,-73.6744
1261214.0,CCCC1=CC=C(C2=CC(C(=O)N3CCN(C4=NC=CC=C4)CC3)=C3C=CC=CC3=N2)C=C1,-74.2988
135492281.0,O=C(N/N=C/C1=CC=CC=C1O)C1CC(=O)N(C2=CC=C(Cl)C=C2)C1,-61.721
24817820.0,CC1=CC=CC(NC(=O)CCC2CCN(C(=O)C3CC=CCC3)CC2)=C1,-103.795
24817823.0,O=C(NC1=CC=C(N2C=CC=N2)C=C1)C1CCCCN1CC1=CC=CC2=C1OCO2,-92.4027
24817831.0,CC1=CC(C(=O)NC2CCCC3=C2C=NN3C2=CC(C)=C(C)C=C2)=NC(C)=N1,-63.9463
2974738.0,CCOC(=O)C1CCN(C(=O)C2CCCN(S(=O)(=O)C3=CC=C(OC)C(Cl)=C3)C2)CC1,-96.5316
2975166.0,NS(=O)(=O)C1=CC=C(NC(=O)CSC2=NC(NC3=CC=CC=C3)=NC(N3CCOCC3)=N2)C=C1,-87.2836
2975390.0,COC1=C(Cl)C=C(S(=O)(=O)N2CCCC(C(=O)N3CCN(C4=CC=CC=C4)CC3)C2)C=C1,-102.738
2219252.0,CC(C)(C)C1=CC(Br)=C(OCC(=O)NNC(=S)NC(=O)C2=CC=CO2)C=C1,-103.058
24817840.0,CC(=O)C1=CC=C(OCC2=CC(C(=O)N3CCCCC3C3=CN=CC=C3)=NO2)C=C1,-92.7611
1261792.0,CC1=CC=CC(NC(=O)C2=CC(C3=CC=CN=C3)=NC3=C(C)C=CC=C23)=N1,-73.6943
2965755.0,CC(=O)C1=CC=C(N2CCN(C(=O)C3=CC(C4=CC=NC=C4)=NC4=CC=C(Cl)C=C43)CC2)C=C1,-63.8936
2965780.0,CCOC1=CC=CC=C1N1CCN(C(=O)C2=CC(C3=CC(OC)=CC=C3OC)=NC3=CC=CC=C32)CC1,-72.2874
1269436.0,COC1=C(OC(=O)C2=CC=CO2)C=CC(/C=C2/SC(=O)NC2=O)=C1,-73.3688
2221702.0,CC(=O)C1=CC(NS(=O)(=O)C2=CC=C(C(=O)NC3=CC=CC=C3)C=C2)=CC=C1,-64.0735
2221852.0,CC1=CC=C(C(=O)NC2=CC=CC(C(=O)NC3CCCC3)=C2)C=C1,-72.6649
2039872.0,CN1CCN(C2=CC=CC=C2NC(=O)C2=CC=C([N+](=O)[O-])O2)CC1,-108.434
2229154.0,CN(C1=CC=C(C(=O)N2CCCCCC2)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,-96.971
1359156.0,COC1=CC=CC(C2=NC3=CC=CC=C3C(C(=O)NC3=CC=NC=C3)=C2)=C1,-82.7189
2985881.0,COC1=CC(CNC(C)C)=CC=C1OCC(=O)NC1=CC=CC2=CC=CC=C21,-78.8132
2985891.0,CCOC1=CC=C(S(=O)(=O)N2CCC(C(=O)N3CCC4=CC=CC=C4C3)CC2)C=C1,-72.8422
2986011.0,O=C(C1=CC=CO1)N1N=C(C2=CC=CS2)CC1C1=CC=CC=C1O,-78.4031
3717053.0,COC1=CC(NC(=O)C2=CC=C(C3=CC([N+](=O)[O-])=CC=C3)O2)=CC=C1NC(=O)C(C)C,-74.3118
24817878.0,COCC1CCCCN1C(=O)C1=NOC(COC2=CC3=CC=CN=C3C=C2)=C1,-26.4642
2992593.0,CC1=C(NC(=O)C2=CC3=CC=CC=C3O2)C=CC(NC(=O)C2=CC(Br)=CN=C2)=C1,-67.1193
2989187.0,CCOC(=O)N1CCN(C(=O)C2CCCN(S(=O)(=O)C3=CC=C(OCC)C=C3)C2)CC1,-70.9345
2990981.0,CCOC1=CC=C(S(=O)(=O)N2CCCC(C(=O)N3CCN(C4=CC=CC=C4)CC3)C2)C=C1,-94.3074
2991371.0,O=C(CN1CCN(S(=O)(=O)N2CCCCC2)CC1)NC1=CC=C(Br)C=C1,-98.7618
4805097.0,CC1CC2=CC=CC=C2N1C(=O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,-88.4214
4936043.0,O=C(COC1=CC=CC=C1Cl)NC1=CC=CC=C1C(=O)N1CCCCC1,-68.7952
6459638.0,CCOC(=O)N1CCN(C(=O)C2=C(NC(=O)COC3=CC=CC=C3)C=CC=C2)CC1,-93.9444
6459644.0,O=C(CC1=CC=C(Cl)C=C1)NCC(=O)N1CCN(C2=CC=CC=C2)CC1,-60.0333
6459768.0,O=C(CCS(=O)(=O)C1=CC=CC=C1)N1CCN(C2=CC(C(F)(F)F)=CC=C2)CC1,-79.3802
4936079.0,CC1=CC(OC(C)C(=O)NC2=C(C(=O)N3CCCCC3)C=CC=C2)=CC=C1,-80.5553
4930405.0,CC1CCN(S(=O)(=O)C2=CC=C(NC(=O)C3=CC=NC=C3)C=C2)CC1,-85.4701
2996093.0,O=C(NC1=CC=CC=C1N1CCOCC1)C1=CC=C([N+](=O)[O-])O1,-106.873
6461311.0,O=C(NC1=CC=CC=C1O)C1=CC=C(NC(=O)C2CC2)C=C1,-67.757
4754647.0,CCCCN1C(CCCNC(=O)C2=CC=CO2)=NC2=C1C=CC=C2,-74.5797
2958821.0,CCC1=CC=C(OCC(=O)NNC(=O)C2=NC=CN=C2)C(Br)=C1,-73.6446
2214403.0,CC(C)C1=CC(Br)=C(OCC(=O)NNC(=S)NC(=O)C2=CC=CS2)C=C1,-97.0246
24818856.0,CCC1=C(C)C(C(=O)N2CCCC(C(=O)C3=CC(OC(C)C)=CC=C3)C2)=NN1,-60.4648
24818873.0,CC(=O)C1=CC=C(OCC2=CC(C(=O)N3CCCCCCC3)=NO2)C=C1,-78.4336
1266482.0,CN1CCN(C2=C(NC(=O)C3=CC=C(C4=CC=C(Br)C=C4)O3)C=CC=C2)CC1,-71.4673
24818885.0,COCC1CCCN(C(=O)C2=CC3=C(C=C2)OC(CC2=CC=C(Cl)C=C2)=N3)C1,-75.7575
24818889.0,CC1=C(C(=O)N2CCCC(N3CCN(C4=CC(C(F)(F)F)=CC=C4)CC3)C2)C=CO1,-80.03
24818897.0,COC1=CC=C(CCNC(=O)CCC2=NN=C(CC3=CC=C4OCOC4=C3)O2)C=C1,-89.4945
24818916.0,CC1=NN(C)C(C(=O)NC2CC(C)(C)CC3=C2C=NN3C2=CC=CC(F)=C2)=C1,-79.1504
1963075.0,COC1=CC(C(=O)NC(=S)NC2=C(N3CCOCC3)C=CC=C2)=CC(OC)=C1OC,-67.7903
2982062.0,COC1=CC=C(CCNC(=O)C2CCCN(S(=O)(=O)C3=CC=C(F)C=C3)C2)C=C1,-76.0066
2982423.0,O=C(C1=C2N=C(C3=CC=C(F)C=C3)C=C(C(F)(F)F)N2N=C1)N1CCC2=C(C=CC=C2)C1,-92.9913
2287019.0,COC1=C(Cl)C=C(N(CC(=O)NCCSCC2=CC=CO2)S(=O)(=O)C2=CC=CC=C2)C=C1,-104.206
2915556.0,COC1=CC=C(N2CCN(C(=O)CN(C3=CC=C(OC)C=C3)S(=O)(=O)C3=CC=CC=C3)CC2)C=C1,-99.5916
2984176.0,CC1=CC(NS(=O)(=O)C2=CC(C(=O)NCC3=NC=CC=C3)=CC=C2C)=C(C)C=C1,-94.2593
2984431.0,O=C(NC1=CC=C(N2CCCC2)C=C1)C1=CC([N+](=O)[O-])=CC=C1N1CCOCC1,-70.5704
24818929.0,CC1=C(C)C(N2CCN(C(=O)C3CCC(=O)N(CC4=CC=CC=C4F)C3)CC2)=CC=C1,-66.7599
24818936.0,COC1=NC(OC)=C(C(=O)N2CCCC(NC3=CC=C(C(C)C)C=C3)C2)C=C1,-70.3372
24818940.0,COC1=C(F)C=CC(CN2CCCC(C(=O)NC3=CC=CC(N4C=CC=N4)=C3)C2)=C1,-64.4977
24818946.0,COC1=CC=CC(C(=O)NC2CC(C)(C)CC3=C2C=NN3C2=CC(F)=CC=C2)=C1OC,-91.5945
24818955.0,COC1=C(OC2CCN(C(C)=O)CC2)C=C(C(=O)N(C)CCCC2CCCC2)C=C1,-67.3605
24818956.0,COCCN1CCN(C(=O)C2=CC3=C(C=C2)N=C(CC2=CC=C(OC)C(OC)=C2)O3)CC1,-86.5124
24818969.0,CCN(CC1CCCN(CCC2=CC(F)=CC=C2)C1)C(=O)C1=CC=C(CSC)O1,-91.0184
1001674.0,COC1=CC=C(C2=NC3=CC=CC=C3C(C(=O)N3CCN(C4=CC=CC=C4F)CC3)=C2)C(OC)=C1,-96.0669
24818986.0,CC(CNC(=O)C1=NOC(COC2=CC3=C(C=C2)N=CC=C3)=C1)C1=CC=CC=C1,-98.7645
739449.0,O=[N+]([O-])C1=C(S(=O)(=O)NC2=CC=CC3=C2N=CC=C3)C=CC=C1,-102.708
1231360.0,O=C(CCN1C(=O)/C(=C\C2=CC=C(F)C=C2)SC1=S)NC1=CC=C(O)C=C1,-81.9578
1309687.0,COCC1=NN=C(NC(=O)C2=CC(NC(=O)C3=CC=CC=C3)=CC=C2)S1,-63.8984
24818996.0,CC(C)=CCN1CCC(N2N=CC=C2NC(=O)C2=CC=CC=C2Cl)CC1,-59.7534
24819001.0,CCC(NC(=O)C1=NOC(COC2=C(Cl)C=C(OC)C=C2)=C1)C1=CC=NC=C1,-61.4696
2944424.0,COC1=CC(C2=NC3=C(C)C=C(C)C=C3C(C(=O)NCC3CCCO3)=C2)=CC=C1,-104.929
6464729.0,CN1N=CC(Cl)=C1C(=O)N1CCN(C2=CC=C(Cl)C(Cl)=C2)CC1,-99.3073
1811788.0,CCCCC(=O)NC1=NC(C2=CC=C(S(=O)(=O)N3CCOCC3)C=C2)=CS1,-97.4837
833346.0,CC(C)(C)C1=CC=C(C(=O)NC(=S)N2CCCCCC2)C=C1,-77.4759
24819010.0,CCOC(=O)C1(CC2=CC(Cl)=CC=C2)CCCN(C(=O)C2=CC=C(COC)S2)C1,-90.2196
